"country","iso3","subregion","date","classification","new_cases","cases"
"United States of America (the)","USA","North America",2023-11-06,"Deaths",0,57
"United States of America (the)","USA","North America",2023-11-06,"Suspected",0,0
"St Vincent and the Grenadines","VCT","Caribbean and Atlantic Ocean Islands",2023-11-06,"Confirmed",0,0
"St Vincent and the Grenadines","VCT","Caribbean and Atlantic Ocean Islands",2023-11-06,"Deaths",0,0
"St Vincent and the Grenadines","VCT","Caribbean and Atlantic Ocean Islands",2023-11-06,"Suspected",0,0
"Venezuela","VEN","South America",2023-11-06,"Confirmed",0,12
"Venezuela","VEN","South America",2023-11-06,"Deaths",0,0
"Venezuela","VEN","South America",2023-11-06,"Suspected",0,1
"British Virgin Islands","VGB","Caribbean and Atlantic Ocean Islands",2023-11-06,"Confirmed",0,0
"British Virgin Islands","VGB","Caribbean and Atlantic Ocean Islands",2023-11-06,"Deaths",0,0
"British Virgin Islands","VGB","Caribbean and Atlantic Ocean Islands",2023-11-06,"Suspected",0,0
"Virgin Islands (US)","VIR","Caribbean and Atlantic Ocean Islands",2023-11-06,"Confirmed",0,0
"Virgin Islands (US)","VIR","Caribbean and Atlantic Ocean Islands",2023-11-06,"Deaths",0,0
"Virgin Islands (US)","VIR","Caribbean and Atlantic Ocean Islands",2023-11-06,"Suspected",0,0
"Aruba","ABW","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,3
"Aruba","ABW","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Aruba","ABW","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,1
"Anguilla","AIA","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,0
"Anguilla","AIA","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Anguilla","AIA","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Argentina","ARG","South America",2023-11-13,"Confirmed",1,1144
"Argentina","ARG","South America",2023-11-13,"Deaths",0,2
"Argentina","ARG","South America",2023-11-13,"Suspected",0,118
"Antigua and Barbuda","ATG","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,0
"Antigua and Barbuda","ATG","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Antigua and Barbuda","ATG","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Bonare, Sint Eustatius and Saba","BES","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,0
"Bonare, Sint Eustatius and Saba","BES","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Bonare, Sint Eustatius and Saba","BES","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Bahamas","BHS","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,4
"Bahamas","BHS","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Bahamas","BHS","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,1
"Saint Barthélemy","BLM","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,0
"Saint Barthélemy","BLM","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Saint Barthélemy","BLM","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Belize","BLZ","Central America",2023-11-13,"Confirmed",0,0
"Belize","BLZ","Central America",2023-11-13,"Deaths",0,0
"Belize","BLZ","Central America",2023-11-13,"Suspected",0,0
"Bermuda","BMU","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,1
"Bermuda","BMU","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Bermuda","BMU","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Bolivia","BOL","South America",2023-11-13,"Confirmed",0,265
"Bolivia","BOL","South America",2023-11-13,"Deaths",0,0
"Bolivia","BOL","South America",2023-11-13,"Suspected",0,324
"Brazil","BRA","South America",2023-11-13,"Confirmed",32,11539
"Brazil","BRA","South America",2023-11-13,"Deaths",0,16
"Brazil","BRA","South America",2023-11-13,"Suspected",0,0
"Barbados","BRB","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,1
"Barbados","BRB","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Barbados","BRB","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,1
"Canada","CAN","North America",2023-11-13,"Confirmed",2,1543
"Canada","CAN","North America",2023-11-13,"Deaths",0,0
"Canada","CAN","North America",2023-11-13,"Suspected",0,0
"Chile","CHL","South America",2023-11-13,"Confirmed",1,1453
"Chile","CHL","South America",2023-11-13,"Deaths",0,3
"Chile","CHL","South America",2023-11-13,"Suspected",0,68
"Colombia","COL","South America",2023-11-13,"Confirmed",0,4119
"Colombia","COL","South America",2023-11-13,"Deaths",0,0
"Colombia","COL","South America",2023-11-13,"Suspected",0,0
"Costa Rica","CRI","Central America",2023-11-13,"Confirmed",0,225
"Costa Rica","CRI","Central America",2023-11-13,"Deaths",0,1
"Costa Rica","CRI","Central America",2023-11-13,"Suspected",0,3
"Cuba","CUB","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,8
"Cuba","CUB","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,1
"Cuba","CUB","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Curacao","CUW","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,3
"Curacao","CUW","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Curacao","CUW","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Cayman Islands","CYM","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,0
"Cayman Islands","CYM","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Cayman Islands","CYM","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,1
"Dominica","DMA","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,0
"Dominica","DMA","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Dominica","DMA","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Dominican Republic","DOM","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,75
"Dominican Republic","DOM","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,1
"Dominican Republic","DOM","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Ecuador","ECU","South America",2023-11-13,"Confirmed",0,585
"Ecuador","ECU","South America",2023-11-13,"Deaths",0,2
"Ecuador","ECU","South America",2023-11-13,"Suspected",0,0
"Falkland Islands","FLK","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,0
"Falkland Islands","FLK","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Falkland Islands","FLK","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Guadeloupe","GLP","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,1
"Guadeloupe","GLP","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Guadeloupe","GLP","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Grenada","GRD","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,0
"Grenada","GRD","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Grenada","GRD","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Guatemala","GTM","Central America",2023-11-13,"Confirmed",0,404
"Guatemala","GTM","Central America",2023-11-13,"Deaths",0,1
"Guatemala","GTM","Central America",2023-11-13,"Suspected",0,154
"French Guiana","GUF","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,0
"French Guiana","GUF","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"French Guiana","GUF","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,2
"Guyana","GUY","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,2
"Guyana","GUY","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Guyana","GUY","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Honduras","HND","Central America",2023-11-13,"Confirmed",0,44
"Honduras","HND","Central America",2023-11-13,"Deaths",0,0
"Honduras","HND","Central America",2023-11-13,"Suspected",0,0
"Haiti","HTI","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,0
"Haiti","HTI","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Haiti","HTI","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,4
"Jamaica","JAM","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,21
"Jamaica","JAM","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Jamaica","JAM","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Saint Kitts and Nevis","KNA","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,0
"Saint Kitts and Nevis","KNA","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Saint Kitts and Nevis","KNA","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Saint Lucia","LCA","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,0
"Saint Lucia","LCA","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Saint Lucia","LCA","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Saint Martin","MAF","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,1
"Saint Martin","MAF","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Saint Martin","MAF","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Mexico","MEX","North America",2023-11-13,"Confirmed",2,4075
"Mexico","MEX","North America",2023-11-13,"Deaths",0,34
"Mexico","MEX","North America",2023-11-13,"Suspected",0,0
"Montserrat","MSR","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,0
"Montserrat","MSR","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Montserrat","MSR","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Martinique","MTQ","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,7
"Martinique","MTQ","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Martinique","MTQ","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Nicaragua","NIC","Central America",2023-11-13,"Confirmed",0,0
"Nicaragua","NIC","Central America",2023-11-13,"Deaths",0,0
"Nicaragua","NIC","Central America",2023-11-13,"Suspected",0,0
"Panama","PAN","Central America",2023-11-13,"Confirmed",0,237
"Panama","PAN","Central America",2023-11-13,"Deaths",0,1
"Panama","PAN","Central America",2023-11-13,"Suspected",0,0
"Peru","PER","South America",2023-11-13,"Confirmed",1,3848
"Peru","PER","South America",2023-11-13,"Deaths",0,21
"Peru","PER","South America",2023-11-13,"Suspected",0,2
"Paraguay","PRY","South America",2023-11-13,"Confirmed",0,126
"Paraguay","PRY","South America",2023-11-13,"Deaths",0,0
"Paraguay","PRY","South America",2023-11-13,"Suspected",0,17
"El Salvador","SLV","Central America",2023-11-13,"Confirmed",0,106
"El Salvador","SLV","Central America",2023-11-13,"Deaths",0,0
"El Salvador","SLV","Central America",2023-11-13,"Suspected",0,0
"Saint Pierre et Miquelon","SPM","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,0
"Saint Pierre et Miquelon","SPM","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Saint Pierre et Miquelon","SPM","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Suriname","SUR","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,0
"Suriname","SUR","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Suriname","SUR","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Sint Maarten","SXM","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,0
"Sint Maarten","SXM","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Sint Maarten","SXM","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Turks and Caicos","TCA","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,0
"Turks and Caicos","TCA","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Turks and Caicos","TCA","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Trinidad and Tobago","TTO","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,4
"Trinidad and Tobago","TTO","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Trinidad and Tobago","TTO","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Uruguay","URY","South America",2023-11-13,"Confirmed",0,19
"Uruguay","URY","South America",2023-11-13,"Deaths",0,0
"Uruguay","URY","South America",2023-11-13,"Suspected",0,19
"United States of America (the)","USA","North America",2023-11-13,"Confirmed",72,31462
"United States of America (the)","USA","North America",2023-11-13,"Deaths",0,57
"United States of America (the)","USA","North America",2023-11-13,"Suspected",0,0
"St Vincent and the Grenadines","VCT","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,0
"St Vincent and the Grenadines","VCT","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"St Vincent and the Grenadines","VCT","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Venezuela","VEN","South America",2023-11-13,"Confirmed",0,12
"Venezuela","VEN","South America",2023-11-13,"Deaths",0,0
"Venezuela","VEN","South America",2023-11-13,"Suspected",0,1
"British Virgin Islands","VGB","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,0
"British Virgin Islands","VGB","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"British Virgin Islands","VGB","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Virgin Islands (US)","VIR","Caribbean and Atlantic Ocean Islands",2023-11-13,"Confirmed",0,0
"Virgin Islands (US)","VIR","Caribbean and Atlantic Ocean Islands",2023-11-13,"Deaths",0,0
"Virgin Islands (US)","VIR","Caribbean and Atlantic Ocean Islands",2023-11-13,"Suspected",0,0
"Aruba","ABW","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,3
"Aruba","ABW","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Aruba","ABW","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,1
"Anguilla","AIA","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,0
"Anguilla","AIA","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Anguilla","AIA","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,0
"Argentina","ARG","South America",2023-11-20,"Confirmed",2,1146
"Argentina","ARG","South America",2023-11-20,"Deaths",0,2
"Argentina","ARG","South America",2023-11-20,"Suspected",0,118
"Antigua and Barbuda","ATG","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,0
"Antigua and Barbuda","ATG","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Antigua and Barbuda","ATG","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,0
"Bonare, Sint Eustatius and Saba","BES","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,0
"Bonare, Sint Eustatius and Saba","BES","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Bonare, Sint Eustatius and Saba","BES","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,0
"Bahamas","BHS","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,4
"Bahamas","BHS","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Bahamas","BHS","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,1
"Saint Barthélemy","BLM","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,0
"Saint Barthélemy","BLM","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Saint Barthélemy","BLM","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,0
"Belize","BLZ","Central America",2023-11-20,"Confirmed",0,0
"Belize","BLZ","Central America",2023-11-20,"Deaths",0,0
"Belize","BLZ","Central America",2023-11-20,"Suspected",0,0
"Bermuda","BMU","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,1
"Bermuda","BMU","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Bermuda","BMU","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,0
"Bolivia","BOL","South America",2023-11-20,"Confirmed",0,265
"Bolivia","BOL","South America",2023-11-20,"Deaths",0,0
"Bolivia","BOL","South America",2023-11-20,"Suspected",0,324
"Brazil","BRA","South America",2023-11-20,"Confirmed",24,11563
"Brazil","BRA","South America",2023-11-20,"Deaths",0,16
"Brazil","BRA","South America",2023-11-20,"Suspected",0,0
"Barbados","BRB","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,1
"Barbados","BRB","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Barbados","BRB","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,1
"Canada","CAN","North America",2023-11-20,"Confirmed",1,1544
"Canada","CAN","North America",2023-11-20,"Deaths",0,0
"Canada","CAN","North America",2023-11-20,"Suspected",0,0
"Chile","CHL","South America",2023-11-20,"Confirmed",0,1453
"Chile","CHL","South America",2023-11-20,"Deaths",0,3
"Chile","CHL","South America",2023-11-20,"Suspected",0,68
"Colombia","COL","South America",2023-11-20,"Confirmed",3,4122
"Colombia","COL","South America",2023-11-20,"Deaths",0,0
"Colombia","COL","South America",2023-11-20,"Suspected",0,0
"Costa Rica","CRI","Central America",2023-11-20,"Confirmed",0,225
"Costa Rica","CRI","Central America",2023-11-20,"Deaths",0,1
"Costa Rica","CRI","Central America",2023-11-20,"Suspected",0,3
"Cuba","CUB","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,8
"Cuba","CUB","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,1
"Cuba","CUB","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,0
"Curacao","CUW","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,3
"Curacao","CUW","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Curacao","CUW","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,0
"Cayman Islands","CYM","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,0
"Cayman Islands","CYM","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Cayman Islands","CYM","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,1
"Dominica","DMA","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,0
"Dominica","DMA","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Dominica","DMA","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,0
"Dominican Republic","DOM","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,75
"Dominican Republic","DOM","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,1
"Dominican Republic","DOM","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,0
"Ecuador","ECU","South America",2023-11-20,"Confirmed",0,585
"Ecuador","ECU","South America",2023-11-20,"Deaths",0,2
"Ecuador","ECU","South America",2023-11-20,"Suspected",0,0
"Falkland Islands","FLK","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,0
"Falkland Islands","FLK","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Falkland Islands","FLK","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,0
"Guadeloupe","GLP","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,1
"Guadeloupe","GLP","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Guadeloupe","GLP","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,0
"Grenada","GRD","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,0
"Grenada","GRD","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Grenada","GRD","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,0
"Guatemala","GTM","Central America",2023-11-20,"Confirmed",0,404
"Guatemala","GTM","Central America",2023-11-20,"Deaths",0,1
"Guatemala","GTM","Central America",2023-11-20,"Suspected",0,154
"French Guiana","GUF","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,0
"French Guiana","GUF","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"French Guiana","GUF","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,2
"Guyana","GUY","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,2
"Guyana","GUY","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Guyana","GUY","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,0
"Honduras","HND","Central America",2023-11-20,"Confirmed",0,44
"Honduras","HND","Central America",2023-11-20,"Deaths",0,0
"Honduras","HND","Central America",2023-11-20,"Suspected",0,0
"Haiti","HTI","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,0
"Haiti","HTI","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Haiti","HTI","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,4
"Jamaica","JAM","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,21
"Jamaica","JAM","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Jamaica","JAM","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,0
"Saint Kitts and Nevis","KNA","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,0
"Saint Kitts and Nevis","KNA","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Saint Kitts and Nevis","KNA","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,0
"Saint Lucia","LCA","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,0
"Saint Lucia","LCA","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Saint Lucia","LCA","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,0
"Saint Martin","MAF","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,1
"Saint Martin","MAF","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Saint Martin","MAF","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,0
"Mexico","MEX","North America",2023-11-20,"Confirmed",1,4076
"Mexico","MEX","North America",2023-11-20,"Deaths",0,34
"Mexico","MEX","North America",2023-11-20,"Suspected",0,0
"Montserrat","MSR","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,0
"Montserrat","MSR","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Montserrat","MSR","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,0
"Martinique","MTQ","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,7
"Martinique","MTQ","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Martinique","MTQ","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,0
"Nicaragua","NIC","Central America",2023-11-20,"Confirmed",0,0
"Nicaragua","NIC","Central America",2023-11-20,"Deaths",0,0
"Nicaragua","NIC","Central America",2023-11-20,"Suspected",0,0
"Panama","PAN","Central America",2023-11-20,"Confirmed",0,237
"Panama","PAN","Central America",2023-11-20,"Deaths",0,1
"Panama","PAN","Central America",2023-11-20,"Suspected",0,0
"Peru","PER","South America",2023-11-20,"Confirmed",5,3853
"Peru","PER","South America",2023-11-20,"Deaths",0,21
"Peru","PER","South America",2023-11-20,"Suspected",0,2
"Paraguay","PRY","South America",2023-11-20,"Confirmed",0,126
"Paraguay","PRY","South America",2023-11-20,"Deaths",0,0
"Paraguay","PRY","South America",2023-11-20,"Suspected",0,17
"El Salvador","SLV","Central America",2023-11-20,"Confirmed",0,106
"El Salvador","SLV","Central America",2023-11-20,"Deaths",0,0
"El Salvador","SLV","Central America",2023-11-20,"Suspected",0,0
"Saint Pierre et Miquelon","SPM","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,0
"Saint Pierre et Miquelon","SPM","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Saint Pierre et Miquelon","SPM","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,0
"Suriname","SUR","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,0
"Suriname","SUR","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Suriname","SUR","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,0
"Sint Maarten","SXM","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,0
"Sint Maarten","SXM","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Sint Maarten","SXM","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,0
"Turks and Caicos","TCA","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,0
"Turks and Caicos","TCA","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Turks and Caicos","TCA","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,0
"Trinidad and Tobago","TTO","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,4
"Trinidad and Tobago","TTO","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"Trinidad and Tobago","TTO","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,0
"Uruguay","URY","South America",2023-11-20,"Confirmed",0,19
"Uruguay","URY","South America",2023-11-20,"Deaths",0,0
"Uruguay","URY","South America",2023-11-20,"Suspected",0,19
"United States of America (the)","USA","North America",2023-11-20,"Confirmed",59,31521
"United States of America (the)","USA","North America",2023-11-20,"Deaths",0,57
"United States of America (the)","USA","North America",2023-11-20,"Suspected",0,0
"St Vincent and the Grenadines","VCT","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,0
"St Vincent and the Grenadines","VCT","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"St Vincent and the Grenadines","VCT","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,0
"Venezuela","VEN","South America",2023-11-20,"Confirmed",0,12
"Venezuela","VEN","South America",2023-11-20,"Deaths",0,0
"Venezuela","VEN","South America",2023-11-20,"Suspected",0,1
"British Virgin Islands","VGB","Caribbean and Atlantic Ocean Islands",2023-11-20,"Confirmed",0,0
"British Virgin Islands","VGB","Caribbean and Atlantic Ocean Islands",2023-11-20,"Deaths",0,0
"British Virgin Islands","VGB","Caribbean and Atlantic Ocean Islands",2023-11-20,"Suspected",0,0
